snapshot,K,m,batch,start,method,phi,time_s,iters,delta,active,converged,solver_success
K2_early_m41,2,41,7,3,ccp,0.00941652076418913,0.00035445811226963997,2,2.7099034752287032e-09,2,1,1
K2_early_m41,2,41,7,3,ipopt,0.009416523474092735,0.12323279213160276,100,5.724587470723463e-17,2,1,0
K2_early_m41,2,41,7,4,ccp,0.014395754656774031,0.0006107091903686523,4,2.283364469723992e-13,2,1,1
K2_early_m41,2,41,7,4,ipopt,0.010130821422600248,0.11220275005325675,100,1.7154444531541913e-11,2,1,0
K2_early_m41,2,41,7,5,ccp,0.014395754656598946,0.0005241669714450836,4,4.034255568496903e-13,2,1,1
K2_early_m41,2,41,7,5,ipopt,0.009416523474092754,0.1281372499652207,100,8.153200337090993e-17,2,1,0
K2_early_m41,2,41,7,6,ccp,0.01013082137412993,0.0004377500154078007,3,6.562477297689107e-11,2,1,1
K2_early_m41,2,41,7,6,ipopt,0.010130821436225852,0.11272199964150786,100,3.5288334754302042e-12,2,1,0
K2_early_m41,2,41,7,7,ccp,0.010130821382405855,0.00036741700023412704,3,5.7348832280257334e-11,2,1,1
K2_early_m41,2,41,7,7,ipopt,0.010130821439754429,0.11395516619086266,100,2.740863092043355e-16,2,1,0
K2_early_m41,2,41,7,8,ccp,0.009416519971947146,0.000499167013913393,3,3.5021453168027072e-09,2,1,1
K2_early_m41,2,41,7,8,ipopt,0.00941652347409273,0.12585862493142486,100,6.245004513516506e-17,2,1,0
K2_early_m41,2,41,7,9,ccp,0.014395754612357606,0.0006377911195158958,4,4.4644819091610444e-11,2,1,1
K2_early_m41,2,41,7,9,ipopt,0.010130821438845087,0.11654500011354685,100,9.096057240753908e-13,2,1,0
K2_early_m41,2,41,8,0,ccp,0.014395754656993259,0.0003870422951877117,3,9.083012120214562e-15,2,1,1
K2_early_m41,2,41,8,0,ipopt,0.014312840841551409,0.12273524980992079,100,8.275390694747163e-05,1,0,0
K2_early_m41,2,41,8,1,ccp,0.01013082134264133,0.0004198751412332058,2,9.711336769469003e-11,2,1,1
K2_early_m41,2,41,8,1,ipopt,0.010116312319804699,0.11337091634050012,100,1.4503786582315686e-05,1,0,0
K2_early_m41,2,41,8,2,ccp,0.009866618902792543,0.0004887077957391739,3,1.3912482277333993e-14,2,1,1
K2_early_m41,2,41,8,2,ipopt,0.010130818939082235,0.11821695789694786,100,2.5006731199650467e-09,2,1,0
K2_early_m41,2,41,8,3,ccp,0.009416523474092591,0.0004949583671987057,3,2.0816681711721685e-16,2,1,1
K2_early_m41,2,41,8,3,ipopt,0.009416523474092758,0.11834245827049017,100,3.642919299551295e-17,2,1,0
K2_early_m41,2,41,8,4,ccp,0.014395754656748604,0.0006420412100851536,4,2.5382820845187837e-13,2,1,1
K2_early_m41,2,41,8,4,ipopt,0.010130803109784443,0.11578666605055332,100,1.8329961729013355e-08,2,0,0
K2_early_m41,2,41,8,5,ccp,0.014395754656642994,0.0005129170604050159,4,3.593687847303073e-13,2,1,1
K2_early_m41,2,41,8,5,ipopt,0.014395754657002019,0.12055937480181456,100,3.2786273695961654e-16,2,1,0
K2_early_m41,2,41,8,6,ccp,0.010130821385133142,0.0005002501420676708,3,5.462154686886045e-11,2,1,1
K2_early_m41,2,41,8,6,ipopt,0.010130819893361148,0.1121931248344481,100,1.54639348375063e-09,2,1,0
K2_early_m41,2,41,8,7,ccp,0.010130821381442362,0.00037608295679092407,3,5.831233412800785e-11,2,1,1
K2_early_m41,2,41,8,7,ipopt,0.01013082143603869,0.11495429184287786,100,3.716010138488102e-12,2,1,0
K2_early_m41,2,41,8,8,ccp,0.009416519499619667,0.0004880419000983238,3,3.974472667644946e-09,2,1,1
K2_early_m41,2,41,8,8,ipopt,0.00941652347409272,0.12422204110771418,100,7.28583859910259e-17,2,1,0
K2_early_m41,2,41,8,9,ccp,0.004991344284797619,0.0003442917950451374,2,7.751959907320582e-10,2,1,1
K2_early_m41,2,41,8,9,ipopt,0.00941652347409272,0.12116629118099809,100,7.28583859910259e-17,2,1,0
K2_early_m41,2,41,9,0,ccp,0.01439575465698175,0.0006601670756936073,3,2.051483982690172e-14,2,1,1
K2_early_m41,2,41,9,0,ipopt,0.014260381869279228,0.11243175016716123,100,0.0001351316067349194,1,0,0
K2_early_m41,2,41,9,1,ccp,0.010130821092845039,0.00038333330303430557,2,3.4690965725059364e-10,2,1,1
K2_early_m41,2,41,9,1,ipopt,0.010130821439754675,0.11584916617721319,100,2.7755575615628914e-17,2,1,0
K2_early_m41,2,41,9,2,ccp,0.009866618899407806,0.000722832977771759,3,3.398630335493813e-12,2,1,1
K2_early_m41,2,41,9,2,ipopt,0.010130805894109769,0.11076633399352431,100,1.554563786032581e-08,2,0,0
K2_early_m41,2,41,9,3,ccp,0.00941652292704808,0.0003315410576760769,2,5.470446994698674e-10,2,1,1
K2_early_m41,2,41,9,3,ipopt,0.009416523474092766,0.13122108299285173,100,1.9081958235744878e-17,2,1,0
K2_early_m41,2,41,9,4,ccp,0.014395754656817604,0.0006189160048961639,4,1.8472376406286628e-13,2,1,1
K2_early_m41,2,41,9,4,ipopt,0.010130821380784371,0.1155417081899941,100,5.897032341606323e-11,2,1,0
K2_early_m41,2,41,9,5,ccp,0.014395754656569535,0.0004982920363545418,4,4.3280656836230946e-13,2,1,1
K2_early_m41,2,41,9,5,ipopt,0.010130821439668876,0.11831741686910391,100,8.580809673919276e-14,2,1,0
K2_early_m41,2,41,9,6,ccp,0.010130821382170231,0.00042679160833358765,3,5.7584463239446215e-11,2,1,1
K2_early_m41,2,41,9,6,ipopt,0.010130806658799882,0.11290529184043407,100,1.478094891795012e-08,2,0,0
K2_early_m41,2,41,9,7,ccp,0.010130821366555826,0.00038837501779198647,3,7.319887057599672e-11,2,1,1
K2_early_m41,2,41,9,7,ipopt,0.010130821435141327,0.11659570783376694,100,4.613370449546572e-12,2,1,0
K2_early_m41,2,41,9,8,ccp,0.009416519773535012,0.0004693749360740185,3,3.7005573865628305e-09,2,1,1
K2_early_m41,2,41,9,8,ipopt,0.009416523474092772,0.12827412504702806,100,1.734723475976807e-18,2,1,0
K2_early_m41,2,41,9,9,ccp,0.01439575461055424,0.0006358339451253414,4,4.6448206392213365e-11,2,1,1
K2_early_m41,2,41,9,9,ipopt,0.010130821439751931,0.11213258374482393,100,2.7564756033271465e-15,2,1,0
K2_early_m41,2,41,10,0,ccp,0.014395754656992058,0.000387582927942276,3,1.029558382992235e-14,2,1,1
K2_early_m41,2,41,10,0,ipopt,0.01428186163354623,0.115750249940902,100,0.00011372246763876812,1,0,0
K2_early_m41,2,41,10,1,ccp,0.01013081854378273,0.0003714999184012413,2,2.8959717523341366e-09,2,1,1
K2_early_m41,2,41,10,1,ipopt,0.010130801709491134,0.11183754168450832,100,1.9730253701666367e-08,2,0,0
K2_early_m41,2,41,10,2,ccp,0.00986661828150606,0.0003848746418952942,2,6.213003965471753e-10,2,1,1
K2_early_m41,2,41,10,2,ipopt,0.009861524635185644,0.11856037471443415,100,5.092987036976401e-06,1,0,0
K2_early_m41,2,41,10,3,ccp,0.009416523474088556,0.0004959171637892723,3,3.877106968808164e-15,2,1,1
K2_early_m41,2,41,10,3,ipopt,0.009416523474092765,0.13054008409380913,100,2.2551405187698492e-17,2,1,0
K2_early_m41,2,41,10,4,ccp,0.014395754656777053,0.000617458950728178,4,2.2535445731719506e-13,2,1,1
K2_early_m41,2,41,10,4,ipopt,0.010130821439754276,0.11592620890587568,100,4.145989107584569e-16,2,1,0
K2_early_m41,2,41,10,5,ccp,0.014395754656572734,0.0005020000971853733,4,4.2960773827260823e-13,2,1,1
K2_early_m41,2,41,10,5,ipopt,0.009416523474092772,0.12278445810079575,100,-2.7755575615628914e-17,2,1,0
K2_early_m41,2,41,10,6,ccp,0.01013082138381739,0.0004388331435620785,3,5.593732074760105e-11,2,1,1
K2_early_m41,2,41,10,6,ipopt,0.010130821438914781,0.11182116670534015,100,8.399062695341186e-13,2,1,0
K2_early_m41,2,41,10,7,ccp,0.01013082136332169,0.00037558330222964287,3,7.643299881898713e-11,2,1,1
K2_early_m41,2,41,10,7,ipopt,0.010130821439752954,0.11201533395797014,100,1.7416623698807143e-15,2,1,0
K2_early_m41,2,41,10,8,ccp,0.009416520063178429,0.0005275839939713478,3,3.410914047735636e-09,2,1,1
K2_early_m41,2,41,10,8,ipopt,0.009416523474092754,0.12174583273008466,100,2.42861286636753e-17,2,1,0
K2_early_m41,2,41,10,9,ccp,0.009416518951576813,0.0003915838897228241,3,4.5225153882250124e-09,2,1,1
K2_early_m41,2,41,10,9,ipopt,0.00941652347409274,0.12600037502124906,100,5.0306980803327406e-17,2,1,0
K2_early_m41,2,41,11,0,ccp,0.014395754656993404,0.0005343747325241566,3,8.878314750049299e-15,2,1,1
K2_early_m41,2,41,11,0,ipopt,0.014313137091765016,0.11831041611731052,100,8.245879850145126e-05,1,0,0
K2_early_m41,2,41,11,1,ccp,0.010130821306791767,0.00036387471482157707,2,1.3296292192266357e-10,2,1,1
K2_early_m41,2,41,11,1,ipopt,0.010130821334117128,0.11516716703772545,100,1.0563756119852385e-10,2,1,0
K2_early_m41,2,41,11,2,ccp,0.009866618902803964,0.0005154581740498543,3,2.5413698923060224e-15,2,1,1
K2_early_m41,2,41,11,2,ipopt,0.014381601178069945,0.1136905001476407,100,1.4148826891966643e-05,1,0,0
K2_early_m41,2,41,11,3,ccp,0.009416522772036737,0.0003871251828968525,2,7.0205604350837e-10,2,1,1
K2_early_m41,2,41,11,3,ipopt,0.009416523474092772,0.11876450013369322,100,1.734723475976807e-18,2,1,0
K2_early_m41,2,41,11,4,ccp,0.014395754656768182,0.0005900003015995026,4,2.339916455040836e-13,2,1,1
K2_early_m41,2,41,11,4,ipopt,0.010130821439749447,0.11321545904502273,100,5.244069067877888e-15,2,1,0
K2_early_m41,2,41,11,5,ccp,0.014395754656557506,0.0005001667886972427,4,4.4484381456211253e-13,2,1,1
K2_early_m41,2,41,11,5,ipopt,0.014395754657002314,0.11930166697129607,100,3.122502256758253e-17,2,1,0
K2_early_m41,2,41,11,6,ccp,0.010130821375614264,0.0004894169978797436,3,6.414043081381937e-11,2,1,1
K2_early_m41,2,41,11,6,ipopt,0.010130821438914781,0.11276308307424188,100,8.399062695341186e-13,2,1,0
K2_early_m41,2,41,11,7,ccp,0.01013082138376728,0.00038079172372817993,3,5.5987417826863783e-11,2,1,1
K2_early_m41,2,41,11,7,ipopt,0.010130821434797266,0.11039479076862335,100,4.957428564877908e-12,2,1,0
K2_early_m41,2,41,11,8,ccp,0.009416519555302896,0.0004990827292203903,3,3.9187894474573826e-09,2,1,1
K2_early_m41,2,41,11,8,ipopt,0.009416523474092765,0.13074779184535146,100,2.2551405187698492e-17,2,1,0
K2_early_m41,2,41,11,9,ccp,0.01439575461286935,0.0006269589066505432,4,4.413304444117472e-11,2,1,1
K2_early_m41,2,41,11,9,ipopt,0.0143957498512087,0.11921133426949382,100,4.805793362219757e-09,2,1,0
K2_early_m41,2,41,12,0,ccp,0.014395754656998508,0.0004331669770181179,3,3.840677775812651e-15,2,1,1
K2_early_m41,2,41,12,0,ipopt,0.014306746343022713,0.12283574976027012,100,8.890425937930872e-05,1,0,0
K2_early_m41,2,41,12,1,ccp,0.010130820425373752,0.00038787536323070526,2,1.014380926478431e-09,2,1,1
K2_early_m41,2,41,12,1,ipopt,0.010130821439754679,0.11778429197147489,100,1.9081958235744878e-17,2,1,0
K2_early_m41,2,41,12,2,ccp,0.009866618902765538,0.0005211671814322472,3,4.0929065692196787e-14,2,1,1
K2_early_m41,2,41,12,2,ipopt,0.009825067416915825,0.11233637481927872,100,4.14662808380286e-05,1,0,0
K2_early_m41,2,41,12,3,ccp,0.009416523405854964,0.00040724966675043106,2,6.823798470723119e-11,2,1,1
K2_early_m41,2,41,12,3,ipopt,0.009416523474092763,0.12288162484765053,100,2.6020852139652106e-17,2,1,0
K2_early_m41,2,41,12,4,ccp,0.014395754656797106,0.0007715411484241486,4,2.0521084831415237e-13,2,1,1
K2_early_m41,2,41,12,4,ipopt,0.010130821439754682,0.11814833339303732,100,2.6020852139652106e-17,2,1,0
K2_early_m41,2,41,12,5,ccp,0.014395754656587541,0.0005223331972956657,4,4.148226900868579e-13,2,1,1
K2_early_m41,2,41,12,5,ipopt,0.014395734791310594,0.12349633313715458,100,1.9865682598929624e-08,2,0,0
K2_early_m41,2,41,12,6,ccp,0.010130821382500193,0.0005419580265879631,3,5.725450842597457e-11,2,1,1
K2_early_m41,2,41,12,6,ipopt,0.010130821439130227,0.10985537525266409,100,6.24467491605607e-13,2,1,0
K2_early_m41,2,41,12,7,ccp,0.010130821385720554,0.0003675417974591255,3,5.403414000959561e-11,2,1,1
K2_early_m41,2,41,12,7,ipopt,0.010130821439753024,0.11668837489560246,100,1.6670692604137116e-15,2,1,0
K2_early_m41,2,41,12,8,ccp,0.009416519513469092,0.0005214167758822441,3,3.9606232269534525e-09,2,1,1
K2_early_m41,2,41,12,8,ipopt,0.009416523474092754,0.12434287508949637,100,2.42861286636753e-17,2,1,0
K2_early_m41,2,41,12,9,ccp,0.014395754614921045,0.0006011249497532845,4,4.208133147498572e-11,2,1,1
K2_early_m41,2,41,12,9,ipopt,0.010130821295801458,0.10954087506979704,100,1.4395322954496859e-10,2,1,0
K2_early_m41,2,41,13,0,ccp,0.014395753753167137,0.0002782503142952919,2,9.03835195922853e-10,2,1,1
K2_early_m41,2,41,13,0,ipopt,0.01438323058819559,0.12785929208621383,100,1.2520426375181928e-05,1,0,0
K2_early_m41,2,41,13,1,ccp,0.010130817577001301,0.0003860420547425747,2,3.862753011549258e-09,2,1,1
K2_early_m41,2,41,13,1,ipopt,0.010130821439728134,0.11220908304676414,100,2.6560351140680893e-14,2,1,0
K2_early_m41,2,41,13,2,ccp,0.009866618902313612,0.0004610838368535042,3,4.928765728884343e-13,2,1,1
K2_early_m41,2,41,13,2,ipopt,0.010130821439752944,0.11413170769810677,100,2.0643209364124004e-15,2,1,0
K2_early_m41,2,41,13,3,ccp,0.009416521211464562,0.000331999734044075,2,2.2626280935661436e-09,2,1,1
K2_early_m41,2,41,13,3,ipopt,0.009416523474092772,0.11788262473419309,100,1.734723475976807e-18,2,1,0
K2_early_m41,2,41,13,4,ccp,0.01439575465677594,0.0006211670115590096,4,2.2648376230005596e-13,2,1,1
K2_early_m41,2,41,13,4,ipopt,0.010130821439754602,0.11682741669937968,100,8.847089727481716e-17,2,1,0
K2_early_m41,2,41,13,5,ccp,0.01439575465626752,0.00054958276450634,4,7.348392727646313e-13,2,1,1
K2_early_m41,2,41,13,5,ipopt,0.01012964175631104,0.11818704102188349,100,1.1796482091847027e-06,1,0,0
K2_early_m41,2,41,13,6,ccp,0.010130821379528851,0.00044462503865361214,3,6.022583647069535e-11,2,1,1
K2_early_m41,2,41,13,6,ipopt,0.01013082143954136,0.11073245806619525,100,2.1332935418172383e-13,2,1,0
K2_early_m41,2,41,13,7,ccp,0.010130821385518587,0.00036779092624783516,3,5.423610172083926e-11,2,1,1
K2_early_m41,2,41,13,7,ipopt,0.010130821439577498,0.11466641584411263,100,1.771985336240789e-13,2,1,0
K2_early_m41,2,41,13,8,ccp,0.009416519641339664,0.000521625392138958,3,3.8327527228376734e-09,2,1,1
K2_early_m41,2,41,13,8,ipopt,0.009416523474092754,0.12536362512037158,100,2.42861286636753e-17,2,1,0
K2_early_m41,2,41,13,9,ccp,0.014395754609786315,0.0006350004114210606,4,4.7215993267957224e-11,2,1,1
K2_early_m41,2,41,13,9,ipopt,0.010130821371911899,0.1186052500270307,100,6.784278520910458e-11,2,1,0
K2_early_m41,2,41,14,0,ccp,0.014395754656940814,0.00047229090705513954,3,6.157574450327274e-14,2,1,1
K2_early_m41,2,41,14,0,ipopt,0.014395754657002269,0.12274825014173985,100,7.979727989493313e-17,2,1,0
K2_early_m41,2,41,14,1,ccp,0.010130818854559975,0.00036287494003772736,2,2.5851945497507023e-09,2,1,1
K2_early_m41,2,41,14,1,ipopt,0.010130821439025519,0.1160040833055973,100,7.29178870062519e-13,2,1,0
K2_early_m41,2,41,14,2,ccp,0.009866618902784004,0.0006553330458700657,3,2.2421300927000232e-14,2,1,1
K2_early_m41,2,41,14,2,ipopt,0.010130821439730108,0.11127999983727932,100,2.463827752929859e-14,2,1,0
K2_early_m41,2,41,14,3,ccp,0.009416523446618828,0.0003337087109684944,2,2.7473910299558035e-11,2,1,1
K2_early_m41,2,41,14,3,ipopt,0.010130818505556412,0.1129321251064539,100,2.9341980633396103e-09,2,1,0
K2_early_m41,2,41,14,4,ccp,0.014395754656725743,0.0005743326619267464,4,2.7663635271402143e-13,2,1,1
K2_early_m41,2,41,14,4,ipopt,0.014395754657002345,0.12450145790353417,100,1.9081958235744878e-17,2,1,0
K2_early_m41,2,41,14,5,ccp,0.014395754656610835,0.0005113747902214527,4,3.915322926983933e-13,2,1,1
K2_early_m41,2,41,14,5,ipopt,0.010130775169587231,0.12053645914420485,100,4.6270109629181766e-08,2,0,0
K2_early_m41,2,41,14,6,ccp,0.010130821380766656,0.000516457948833704,3,5.898804188164686e-11,2,1,1
K2_early_m41,2,41,14,6,ipopt,0.01013075211916236,0.11466979188844562,100,6.932047067614855e-08,1,0,0
K2_early_m41,2,41,14,7,ccp,0.010130821386932512,0.000391415785998106,3,5.282218239199832e-11,2,1,1
K2_early_m41,2,41,14,7,ipopt,0.010130821439670628,0.11552845872938633,100,8.40629649223601e-14,2,1,0
K2_early_m41,2,41,14,8,ccp,0.00941651985895188,0.0005171657539904118,3,3.615140580989773e-09,2,1,1
K2_early_m41,2,41,14,8,ipopt,0.009416523474092772,0.1290700421668589,100,1.734723475976807e-18,2,1,0
K2_early_m41,2,41,14,9,ccp,0.014395754609552704,0.0006149173714220524,4,4.744962929514873e-11,2,1,1
K2_early_m41,2,41,14,9,ipopt,0.010130821439667245,0.11336208414286375,100,8.744741042399085e-14,2,1,0
K2_early_m41,2,41,15,0,ccp,0.014395752451177728,0.0002897498197853565,2,2.205824533446643e-09,2,1,1
K2_early_m41,2,41,15,0,ipopt,0.01439357578226837,0.11820654105395079,100,2.1788126153537285e-06,1,0,0
K2_early_m41,2,41,15,1,ccp,0.010130821355480012,0.0004697917029261589,2,8.427466884064483e-11,2,1,1
K2_early_m41,2,41,15,1,ipopt,0.010130821219682028,0.10951762506738305,100,2.2007266495260858e-10,2,1,0
K2_early_m41,2,41,15,2,ccp,0.009866618901378703,0.0004913331940770149,3,1.4277606874557591e-12,2,1,1
K2_early_m41,2,41,15,2,ipopt,0.010129880837833078,0.11461800010874867,100,9.405780222477428e-07,1,0,0
K2_early_m41,2,41,15,3,ccp,0.00941651975847985,0.0003399169072508812,2,3.7156125450715782e-09,2,1,1
K2_early_m41,2,41,15,3,ipopt,0.00941652347409273,0.12153679132461548,100,6.245004513516506e-17,2,1,0
K2_early_m41,2,41,15,4,ccp,0.01439575465677672,0.0006248331628739834,4,2.2558170609254802e-13,2,1,1
K2_early_m41,2,41,15,4,ipopt,0.010130821439753187,0.11415833421051502,100,1.510944147575799e-15,2,1,0
K2_early_m41,2,41,15,5,ccp,0.014395754656606172,0.0005040830001235008,4,3.9617267799663125e-13,2,1,1
K2_early_m41,2,41,15,5,ipopt,0.01013082143898517,0.11038716696202755,100,7.695181297728837e-13,2,1,0
K2_early_m41,2,41,15,6,ccp,0.010130821379953324,0.0006069997325539589,3,5.980136004446468e-11,2,1,1
K2_early_m41,2,41,15,6,ipopt,0.010130821439127302,0.11014924990013242,100,6.27387031215676e-13,2,1,0
K2_early_m41,2,41,15,7,ccp,0.010130821383685765,0.0005128751508891582,3,5.6068927278829506e-11,2,1,1
K2_early_m41,2,41,15,7,ipopt,0.010130821439754682,0.1182065000757575,100,6.938893903907228e-18,2,1,0
K2_early_m41,2,41,15,8,ccp,0.009416519441065578,0.0005118753761053085,3,4.0330267545712895e-09,2,1,1
K2_early_m41,2,41,15,8,ipopt,0.00941652347409273,0.12421716703101993,100,6.245004513516506e-17,2,1,0
K2_early_m41,2,41,15,9,ccp,0.009416519858386083,0.0003870828077197075,3,3.6157063315611637e-09,2,1,1
K2_early_m41,2,41,15,9,ipopt,0.009416523474092262,0.12308495817705989,100,5.2562121322097255e-16,2,1,0
K2_early_m41,2,41,16,0,ccp,0.014395754332002929,0.00048466632142663,2,3.2499936596097623e-10,2,1,1
K2_early_m41,2,41,16,0,ipopt,0.014388244178352261,0.1284404592588544,100,7.509168911033759e-06,1,0,0
K2_early_m41,2,41,16,1,ccp,0.010130821439044715,0.0003996659070253372,2,7.099789506304077e-13,2,1,1
K2_early_m41,2,41,16,1,ipopt,0.010130821439749926,0.11584870796650648,100,4.763550665032312e-15,2,1,0
K2_early_m41,2,41,16,2,ccp,0.009866613598084686,0.00039570778608322144,2,5.304720360893578e-09,2,1,1
K2_early_m41,2,41,16,2,ipopt,0.009838421551462738,0.040287625044584274,36,2.818641759593822e-05,1,0,0
K2_early_m41,2,41,16,3,ccp,0.00941651752445792,0.0003665420226752758,2,5.949633860233283e-09,2,1,1
K2_early_m41,2,41,16,3,ipopt,0.009416523474092754,0.12464283360168338,100,2.42861286636753e-17,2,1,0
K2_early_m41,2,41,16,4,ccp,0.014395754656685519,0.0006573330610990524,4,3.1690622348534703e-13,2,1,1
K2_early_m41,2,41,16,4,ipopt,0.010130821408688168,0.11577270785346627,100,3.1066517414135575e-11,2,1,0
K2_early_m41,2,41,16,5,ccp,0.014395754656541755,0.000506207812577486,4,4.606159204056937e-13,2,1,1
K2_early_m41,2,41,16,5,ipopt,0.010130821439754672,0.12047229195013642,100,1.3877787807814457e-17,2,1,0
K2_early_m41,2,41,16,6,ccp,0.01013082137890671,0.0004554158076643944,3,6.08479759633962e-11,2,1,1
K2_early_m41,2,41,16,6,ipopt,0.01013082143603869,0.10993579076603055,100,3.716010138488102e-12,2,1,0
K2_early_m41,2,41,16,7,ccp,0.010130821379029414,0.0003860420547425747,3,6.072527029832298e-11,2,1,1
K2_early_m41,2,41,16,7,ipopt,0.005751308044140795,0.0965174580924213,83,0.0037491878415380105,1,0,0
K2_early_m41,2,41,16,8,ccp,0.009416519920445607,0.0006804158911108971,3,3.5536468316610392e-09,2,1,1
K2_early_m41,2,41,16,8,ipopt,0.009416523474092761,0.1271092500537634,100,1.9081958235744878e-17,2,1,0
K2_early_m41,2,41,16,9,ccp,0.004991344036644481,0.0003721662797033787,2,1.0233491042413445e-09,2,1,1
K2_early_m41,2,41,16,9,ipopt,0.004981389844035425,0.10777491703629494,100,9.950967294185611e-06,1,0,0
K2_early_m41,2,41,17,0,ccp,0.014395753160955236,0.0003981669433414936,2,1.4960472444203177e-09,2,1,1
K2_early_m41,2,41,17,0,ipopt,0.014379642443077274,0.11330887535586953,100,1.610618489527975e-05,1,0,0
K2_early_m41,2,41,17,1,ccp,0.010130818917560243,0.0003453749231994152,2,2.5221942936970443e-09,2,1,1
K2_early_m41,2,41,17,1,ipopt,0.010130821439754682,0.11522458307445049,100,-3.469446951953614e-18,2,1,0
K2_early_m41,2,41,17,2,ccp,0.009866618902751,0.0005092080682516098,3,5.545043590959864e-14,2,1,1
K2_early_m41,2,41,17,2,ipopt,0.010130821439745825,0.11046258406713605,100,8.533104778329914e-15,2,1,0
K2_early_m41,2,41,17,3,ccp,0.009416523245019758,0.0004815841093659401,2,2.290730209686398e-10,2,1,1
K2_early_m41,2,41,17,3,ipopt,0.009416523474092765,0.12640066677704453,100,2.2551405187698492e-17,2,1,0
K2_early_m41,2,41,17,4,ccp,0.014395754656754571,0.0006115837022662163,4,2.4778616658505115e-13,2,1,1
K2_early_m41,2,41,17,4,ipopt,0.010130804822603368,0.11529879225417972,100,1.661714383108248e-08,2,0,0
K2_early_m41,2,41,17,5,ccp,0.01439575465660142,0.0005186246708035469,4,4.009466370025194e-13,2,1,1
K2_early_m41,2,41,17,5,ipopt,0.010130821439748364,0.12046758318319917,100,6.330005963839369e-15,2,1,0
K2_early_m41,2,41,17,6,ccp,0.010130821381697078,0.0004852907732129097,3,5.805761253696584e-11,2,1,1
K2_early_m41,2,41,17,6,ipopt,0.0101308214396021,0.11299779219552875,100,1.5258454222344398e-13,2,1,0
K2_early_m41,2,41,17,7,ccp,0.010130821360851094,0.0003887498751282692,3,7.890359025874982e-11,2,1,1
K2_early_m41,2,41,17,7,ipopt,0.010130821434795729,0.11226149974390864,100,4.9589742034950035e-12,2,1,0
K2_early_m41,2,41,17,8,ccp,0.014395754611698324,0.0006043752655386925,4,4.530403656388682e-11,2,1,1
K2_early_m41,2,41,17,8,ipopt,0.01013082062616964,0.11688670795410872,100,8.135850170648551e-10,2,1,0
K2_early_m41,2,41,17,9,ccp,0.009416519492774604,0.0004677502438426018,3,3.981317732090761e-09,2,1,1
K2_early_m41,2,41,17,9,ipopt,0.009416523474092766,0.1288524167612195,100,1.9081958235744878e-17,2,1,0
K2_early_m41,2,41,18,0,ccp,0.014395754656999906,0.0004897499457001686,3,2.6055546609171643e-15,2,1,1
K2_early_m41,2,41,18,0,ipopt,0.014335947510221186,0.11677770782262087,100,5.972399183150172e-05,1,0,0
K2_early_m41,2,41,18,1,ccp,0.010130811665480615,0.00035954220220446587,2,9.774271650733746e-09,2,1,1
K2_early_m41,2,41,18,1,ipopt,0.010130821439753607,0.11483954079449177,100,1.0807327255335508e-15,2,1,0
K2_early_m41,2,41,18,2,ccp,0.009866616802615084,0.0003625000827014446,2,2.10019115466642e-09,2,1,1
K2_early_m41,2,41,18,2,ipopt,0.014395754656984294,0.11905004223808646,100,1.791275461293651e-14,2,1,0
K2_early_m41,2,41,18,3,ccp,0.009416522739823598,0.0005269576795399189,2,7.342691350775699e-10,2,1,1
K2_early_m41,2,41,18,3,ipopt,0.009416523474092735,0.12280870834365487,100,5.724587470723463e-17,2,1,0
K2_early_m41,2,41,18,4,ccp,0.014395754656769653,0.0006506252102553844,4,2.3284846273341486e-13,2,1,1
K2_early_m41,2,41,18,4,ipopt,0.010130821295801458,0.11697200033813715,100,1.4395322954496859e-10,2,1,0
K2_early_m41,2,41,18,5,ccp,0.014395754656647712,0.0006613750010728836,4,3.546277854704627e-13,2,1,1
K2_early_m41,2,41,18,5,ipopt,0.010130821439754661,0.11805283417925239,100,3.2959746043559335e-17,2,1,0
K2_early_m41,2,41,18,6,ccp,0.010130821376782572,0.000434833113104105,3,6.29721153694307e-11,2,1,1
K2_early_m41,2,41,18,6,ipopt,0.010130821439127302,0.11299262521788478,100,6.27387031215676e-13,2,1,0
K2_early_m41,2,41,18,7,ccp,0.010130821382797951,0.0004890407435595989,3,5.695674314132315e-11,2,1,1
K2_early_m41,2,41,18,7,ipopt,0.010130821438914781,0.11160791711881757,100,8.399062695341186e-13,2,1,0
K2_early_m41,2,41,18,8,ccp,0.00941651972762219,0.0004827091470360756,3,3.746470189636142e-09,2,1,1
K2_early_m41,2,41,18,8,ipopt,0.00941652347409272,0.12498099962249398,100,7.28583859910259e-17,2,1,0
K2_early_m41,2,41,18,9,ccp,0.014395754609615112,0.0006343750283122063,4,4.738723302644132e-11,2,1,1
K2_early_m41,2,41,18,9,ipopt,0.01013082102955581,0.11726566683501005,100,4.101988661936451e-10,2,1,0
K2_early_m41,2,41,19,0,ccp,0.014395754611365604,0.00032362528145313263,2,4.563673917934441e-11,2,1,1
K2_early_m41,2,41,19,0,ipopt,0.01439294011631036,0.11932287504896522,100,2.814356777092533e-06,1,0,0
K2_early_m41,2,41,19,1,ccp,0.01013081825229565,0.00036841677501797676,2,3.1874587917007924e-09,2,1,1
K2_early_m41,2,41,19,1,ipopt,0.01013082143969309,0.11101225018501282,100,6.160350007888837e-14,2,1,0
K2_early_m41,2,41,19,2,ccp,0.009866618872628748,0.0004992922767996788,3,3.0177693677302386e-11,2,1,1
